11.995941	21.071434
11.996031	20.359755
11.996201	19.545555
11.996085	19.590855
11.996029	19.372702
11.996132	19.656420
11.996151	19.643307
11.996094	20.071268
11.996142	20.250082
11.996300	21.467209
11.996250	21.181107
11.996194	21.743774
11.996316	21.682978
11.996222	21.831989
11.996248	22.037029
11.996217	22.054911
11.996315	22.270679
11.996305	22.348166
11.996322	22.122860
11.996295	22.346973
11.996178	22.307634
11.996304	22.476912
11.996273	22.758245
11.996198	22.578239
11.996354	22.716522
11.996325	22.690296
11.996318	22.746325
11.996301	23.142099
11.996322	23.415089
11.996256	23.531914
11.996327	23.789406
11.996349	23.496151
11.996308	23.995638
11.996339	23.732185
11.996270	23.937225
11.996338	23.684502
11.996194	23.703575
11.996324	23.832321
11.996503	23.577213
11.996370	23.760796
11.996329	23.946762
11.996392	23.707151
11.996367	23.692846
11.996261	23.769140
11.996370	23.467541
11.996301	23.484230
11.996440	23.193359
11.996275	23.148060
11.996343	23.307800
11.996330	23.235083
11.996337	23.291111
11.996348	23.157597
11.996216	23.000240
11.996259	23.026466
11.996301	23.159981
11.996337	22.867918
11.996363	22.865534
11.996380	22.449493
11.996365	22.505522
11.996402	22.636652
11.996326	22.742748
11.996288	22.562742
11.996246	22.662878
11.996247	22.615194
11.996324	22.375584
11.996311	22.314787
11.996389	22.332668
11.996363	22.161007
11.996314	22.453070
11.996269	22.315979
11.996337	22.454262
11.996285	22.538900
11.996284	22.411346
11.996100	22.615194
11.995809	22.516251
11.995883	22.255182
11.995791	22.364855
11.995776	22.239685
11.995750	22.485256
11.995741	22.662878
11.995897	22.476912
11.995581	22.546053
11.995352	22.749901
11.995333	22.392273
11.995291	22.484064
11.995348	22.467375
11.995245	22.494793
11.995311	22.721291
11.995304	22.629499
11.994748	22.524595
11.994700	22.726059
11.994839	22.468567
11.994699	22.578239
11.994726	22.729635
11.994782	22.728443
11.994532	22.695065
11.994325	22.917986
11.994217	22.774935
11.994151	22.861958
11.994288	22.962093
11.994142	22.673607
11.994170	22.662878
11.994184	22.867918
11.993891	22.511482
11.993803	22.642612
11.993698	22.654533
11.993787	22.492409
11.993282	22.621155
11.993155	22.324324
11.993314	22.325516
11.993140	22.747517
11.993103	22.548437
11.993156	22.879839
11.993220	22.637844
11.993146	22.419691
11.992833	22.648573
11.992625	22.633076
11.992647	22.870302
11.992606	22.741556
11.992297	22.511482
11.992157	22.542477
11.992205	22.501945
11.992034	22.323132
11.992186	22.635460
11.992083	22.479296
11.992060	22.602081
11.991991	22.795200
11.991811	22.542477
11.991613	22.494793
11.991574	22.693872
11.991586	22.431612
11.991315	22.575855
11.991082	22.443533
11.991035	22.383928
11.991041	22.646189
11.991018	22.709370
11.991069	22.662878
11.991155	22.876263
11.991085	22.681952
11.990758	22.825003
11.990178	23.057461
11.990095	22.888184
11.990049	23.074150
11.989936	22.987127
11.989557	22.774935
11.989534	22.915602
11.989520	22.844076
11.989170	22.752285
11.989117	23.056269
11.988974	22.848845
11.989074	22.888184
11.989025	23.305416
11.988794	22.860765
11.989044	23.044348
11.989066	23.189783
11.988868	22.902489
11.988582	23.090839
11.988532	22.763014
11.988536	22.779703
11.988385	23.043156
11.987991	23.049116
11.988021	23.061037
11.988040	23.168325
11.987530	22.976398
11.987483	22.839308
11.987392	22.945404
11.987326	23.046732
11.987017	22.791624
11.986979	22.729635
11.986978	22.662878
11.986944	22.395849
11.986948	22.518635
11.986877	22.462606
11.987088	22.386312
11.986939	22.648573
11.986404	22.484064
11.985888	22.487640
11.985968	22.311211
11.985896	22.054911
11.985777	22.153854
11.985461	22.262335
11.985469	22.113323
11.985379	22.156239
11.985001	22.008419
11.984986	21.939278
11.984836	22.192001
11.984843	22.212267
11.984677	22.091866
11.984317	22.344589
11.984328	22.197962
11.984262	22.219419
11.984018	22.234917
11.983931	21.990538
11.983790	22.225380
11.983740	22.169352
11.983521	22.170544
11.983291	22.455454
11.983283	22.292137
11.982890	22.457838
11.982807	22.343397
11.982704	22.463799
11.982792	22.737980
11.982308	22.686720
11.982171	22.743940
11.982167	22.801161
11.982302	22.599697
11.981900	22.721291
11.981640	22.724867
11.981783	22.878647
11.981600	23.111105
11.981354	22.873878
11.981257	23.009777
11.981211	23.188591
11.981242	23.056269
11.980514	23.282766
11.980643	23.417473
11.980716	23.165941
11.980759	23.252964
11.980233	23.132563
11.980107	23.150444
11.980097	23.341179
11.980073	23.465157
11.979694	23.373365
11.979694	23.609400
11.979038	23.036003
11.978685	22.994280
11.978499	23.320913
11.978541	23.204088
11.978398	23.074150
11.978166	23.242235
11.978104	23.071766
11.977953	22.950172
11.977837	23.124218
11.977604	22.894144
11.977478	22.808313
11.977481	22.939444
11.977213	22.585392
11.977065	22.619963
11.977015	22.454262
11.976919	22.615194
11.976679	22.681952
11.976626	22.401810
11.976329	22.380352
11.976480	22.382736
11.975955	22.164583
11.975471	22.120476
11.975367	21.882057
11.975512	21.846294
11.975113	22.006035
11.974819	21.580458
11.974887	21.525621
11.974839	21.948814
11.974489	21.730661
11.974267	21.842718
11.974201	21.971464
11.974345	21.781921
11.974006	21.998882
11.973843	21.886826
11.973884	21.656752
11.973749	21.911860
11.973450	21.780729
11.973216	21.727085
11.973255	22.026300
11.973253	21.830797
11.972870	22.079945
11.972735	22.175312
11.972763	22.032261
11.972647	21.964312
11.972067	22.151470
11.971806	21.789074
11.971675	21.700859
11.971375	22.069216
11.971277	21.986961
11.971094	21.884441
11.971115	21.952391
11.970925	21.815300
11.970727	21.557808
11.970607	22.176504
11.970664	22.054911
11.970290	22.137165
11.970157	21.859407
11.970143	21.935701
11.969665	22.164583
11.968917	21.836758
11.968578	21.890402
11.968527	21.822453
11.968495	21.680593
11.968194	22.119284
11.968049	21.756887
11.968094	21.810532
11.968036	22.271872
11.967539	22.263527
11.966931	22.474527
11.967007	22.721291
11.966993	22.820234
11.966191	22.714138
11.965959	23.094416
11.965845	23.132563
11.965883	22.987127
11.965450	23.015738
11.965371	22.988319
11.965297	22.929907
11.965304	23.231506
11.964990	23.177862
11.964794	23.452044
11.964838	23.493767
11.964756	23.401976
11.963784	23.524761
11.963919	23.505688
11.963840	23.393631
11.963598	23.393631
11.963418	23.435354
11.963195	23.252964
11.963239	23.289919
11.963008	23.539066
11.962869	23.300648
11.962828	23.388863
11.962844	23.394823
11.962173	23.173094
11.961838	23.396015
11.961692	23.050308
11.961509	23.148060
11.961457	23.349524
11.961217	23.372173
11.961102	23.510456
11.961135	23.548603
11.960846	23.381710
11.960720	23.585558
11.960696	23.455620
11.960593	23.438931
11.959787	23.331642
11.959540	23.518801
11.959693	23.307800
11.959657	23.415089
11.959176	23.375750
11.958995	23.509264
11.959038	23.621321
11.959081	23.558140
11.958330	23.868084
11.957999	23.773909
11.958032	23.665428
11.957900	23.683310
11.957580	23.534298
11.957533	23.624897
11.957425	24.040937
11.957431	23.937225
11.957071	24.175644
11.956835	24.386644
11.956919	24.247169
11.956950	24.421215
11.956000	24.662018
11.955798	24.558306
11.955759	24.672747
11.955752	24.931431
11.955301	24.679899
11.955361	24.898052
11.955132	24.874210
11.954882	24.892092
11.954422	25.115013
11.954286	25.135279
11.954255	25.254488
11.954037	25.458336
11.953843	25.283098
11.953840	25.435686
11.953619	25.491714
11.953388	25.269985
11.953235	25.352240
11.953259	25.382042
11.953100	25.439262
11.952324	25.252104
11.952305	25.402308
11.952217	25.311708
11.952088	25.026798
11.951718	25.019646
11.951654	24.927855
11.950628	24.741888
11.950628	24.995804
11.950180	24.863482
11.950085	24.663210
11.950091	24.725199
11.950101	24.815798
11.949183	24.635792
11.949049	24.783611
11.949076	24.751425
11.948962	24.856329
11.948564	24.905205
11.948434	24.887323
11.948380	25.129318
11.948525	25.249720
11.947781	24.971962
11.947469	25.116205
11.947499	25.264025
11.947406	25.086403
11.947103	25.218725
11.947024	25.026798
11.946991	25.106668
11.947009	25.546551
11.946254	25.501251
11.945976	25.509596
11.945888	25.676489
11.945900	25.362968
11.945399	25.479794
11.945171	25.433302
11.945309	25.415421
11.945247	25.556087
11.944556	25.259256
11.944344	25.330782
11.944371	25.538206
11.944233	25.562048
11.943969	25.517941
11.943876	25.695562
11.943786	25.514364
11.943413	25.633574
11.943056	25.556087
11.942834	25.312901
11.942681	25.447607
11.942515	25.421381
11.942259	25.174618
11.942177	25.255680
11.942243	25.254488
11.941690	25.062561
11.941193	25.318861
11.941012	25.119781
11.941126	25.113821
11.940972	25.138855
11.940657	24.950504
11.940595	24.873018
11.940498	24.451017
11.940283	24.737120
11.939681	24.876595
11.939630	24.751425
11.939546	24.827719
11.939185	24.734735
11.938642	24.620295
11.938466	24.602413
11.938624	24.580956
11.938250	24.176836
11.938103	24.261475
11.937851	24.281740
11.938041	23.977757
11.937492	24.060011
11.937070	23.913383
11.936997	23.634434
11.936904	23.891926
11.936578	23.670197
11.936414	23.621321
11.936462	23.530722
11.936471	23.331642
11.935810	23.341179
11.935540	23.306608
11.935395	23.007393
11.935323	23.152828
11.934427	22.869110
11.934457	22.910833
11.934366	22.563934
11.933888	22.711754
11.933789	22.840500
11.933821	22.795200
11.933807	22.885799
11.932961	22.956133
11.932761	22.732019
11.932796	22.742748
11.932611	22.937059
11.932336	22.685528
11.932269	22.708178
11.932205	22.708178
11.931883	22.448301
11.931373	22.586584
11.931217	22.267103
11.931314	22.215843
11.930798	22.341013
11.930354	22.279024
11.930207	22.026300
11.930202	22.178888
11.929986	21.951199
11.929690	21.770000
11.929639	22.001266
11.929623	21.601915
11.929232	21.542311
11.928616	21.243095
11.928571	21.215677
11.928450	21.352768
11.928348	21.201372
11.928062	21.084547
11.927965	21.196604
11.927978	20.941496
11.927502	20.865202
11.927119	20.996332
11.927072	20.838976
11.926988	21.010637
11.926508	20.809174
11.925939	20.511150
11.925959	20.589828
11.925945	20.545721
11.925521	20.356178
11.925456	20.500422
11.925386	20.403862
11.925512	20.469427
11.923388	20.844936
11.922943	21.051168
11.922586	21.007061
11.922780	21.253824
11.922663	21.250248
11.921989	21.091700
11.921911	21.198988
11.921810	21.427870
11.921731	21.066666
11.920958	21.390915
11.920680	21.263361
11.920707	21.151304
11.920690	21.541119
11.920463	21.445751
11.920244	21.629333
11.920305	21.767616
11.920200	21.677017
11.919452	21.625757
11.918208	21.479130
11.918125	21.463633
11.917855	21.708012
11.917656	21.544695
11.917614	21.786690
11.917586	21.805763
11.916934	21.615028
11.916705	21.599531
11.916623	21.691322
11.916557	21.589994
11.915822	21.682978
11.915462	21.680593
11.915672	21.520853
11.915423	21.637678
11.915091	21.591187
11.914928	21.772385
11.914904	21.908283
11.914219	21.840334
11.914069	21.804571
11.913949	21.737814
11.913835	21.965504
11.913033	21.963120
11.912884	21.979809
11.912883	21.951199
11.912671	22.222996
11.912487	22.091866
11.912322	22.135973
11.912273	22.158623
11.911804	21.955967
11.911514	22.026300
11.911410	21.902323
11.911224	21.775961
11.910838	21.847486
11.910018	21.470785
11.909146	21.712780
11.909156	21.586418
11.908772	21.406412
11.908671	21.399260
11.908813	21.286011
11.908429	21.002293
11.907846	21.136999
11.907769	21.083355
11.907628	21.007061
11.907227	21.198988
11.906783	21.091700
11.906483	20.874739
11.906534	20.908117
11.906179	20.661354
11.905971	20.703077
11.906007	20.906925
11.906022	20.821095
11.905386	20.880699
11.905045	21.029711
11.904967	20.815134
11.904924	20.933151
11.904308	21.084547
11.903950	20.675659
11.903968	20.773411
11.903830	20.908117
11.902310	20.972490
11.902293	20.947456
11.901606	20.685196
11.901392	20.828247
11.901351	20.679235
11.901125	20.622015
11.900487	20.729303
11.900242	20.694733
11.900243	20.698309
11.900459	20.844936
11.899511	20.610094
11.899181	20.706654
11.899144	20.682812
11.899061	20.346642
11.898797	20.333529
11.898546	20.234585
11.898654	20.138025
11.898815	20.542145
11.897785	20.327568
11.897536	20.287037
11.897573	20.442009
11.897488	20.250082
11.896810	20.309687
11.896709	20.401478
11.896549	20.091534
11.896500	20.207167
11.895773	20.157099
11.895646	20.096302
11.895480	20.091534
11.895467	20.190477
11.894747	20.325184
11.894486	20.234585
11.894449	20.104647
11.894256	20.219088
11.893754	20.167828
11.894037	19.998550
11.893919	20.099878
11.893738	20.039082
11.892963	19.974709
11.892908	20.185709
11.893030	20.179749
11.892540	20.222664
11.892198	20.364523
11.891829	20.233393
11.891820	20.310879
11.891578	20.205975
11.890943	20.229816
11.890717	20.530224
11.890893	20.539761
11.890518	20.635128
11.890183	20.750761
11.890231	20.726919
11.890167	20.853281
11.889635	20.985603
11.889224	20.993948
11.888993	21.142960
11.889068	21.115541
11.888553	20.965338
11.887463	21.303892
11.887082	21.109581
11.886989	21.172762
11.887269	21.457672
11.886318	21.402836
11.886084	21.351576
11.886065	21.661520
11.885926	21.499395
11.885503	21.740198
11.885493	21.572113
11.883534	21.198988
11.883376	21.567345
11.883375	21.518469
11.883351	21.587610
11.882596	21.631718
11.882548	21.511316
11.882346	21.454096
11.882340	21.508932
11.881836	21.231174
11.881760	21.497011
11.881718	21.370649
11.881727	21.412373
11.881174	21.615028
11.880766	21.431446
11.880729	21.703243
11.880740	21.591187
11.879945	21.370649
11.879788	21.395683
11.879723	21.342039
11.879770	21.215677
11.878911	21.539927
11.878653	21.405220
11.878764	21.539927
11.878543	21.487474
11.878209	21.380186
11.878226	21.322966
11.878118	21.203756
11.878158	21.286011
11.877279	21.344423
11.877203	21.340847
11.877237	21.226406
11.876872	21.412373
11.876181	21.330118
11.876087	21.337271
11.876118	21.512508
11.875911	21.258593
11.875245	21.222830
11.875047	21.197796
11.874956	20.914078
11.874937	21.095276
11.873936	20.971298
11.873972	20.812750
11.873899	21.058321
11.873834	20.928383
11.873493	21.039248
11.873457	20.964146
11.873463	20.799637
11.872933	20.980835
11.872421	20.982027
11.872335	20.703077
11.872257	20.831823
11.871988	20.653009
11.871470	20.896196
11.871494	21.048784
11.871276	21.024942
11.870876	21.027327
11.870366	21.104813
11.870126	20.993948
11.870151	21.038055
11.870119	21.140575
11.869762	21.041632
11.869682	21.227598
11.869742	21.162033
11.869140	21.119118
11.868689	21.368265
11.868732	21.398067
11.868733	21.594763
11.868096	21.541119
11.867735	21.445751
11.867760	21.314621
11.867657	21.399260
11.866795	21.333694
11.866623	21.325350
11.866518	21.322966
11.866184	21.432638
11.865724	21.141768
11.865489	21.252632
11.865561	21.102428
11.865286	21.092892
11.865013	21.487474
11.864818	21.364689
11.864968	21.493435
11.864464	21.667480
11.864073	21.605492
11.864029	21.494627
11.863507	21.367073
11.863116	21.935701
11.863050	21.957159
11.862909	22.295713
11.862419	22.245646
11.861968	22.052526
11.861855	22.180080
11.861619	22.258759
11.861599	22.052526
11.860933	22.422075
11.860749	22.408962
11.860858	22.536516
11.860292	22.313595
11.859813	22.301674
11.859396	22.547245
11.859228	22.392273
11.859230	22.524595
11.858931	22.631884
11.858181	22.548437
11.858200	22.490025
11.858030	22.449493
11.857959	22.277832
11.857275	22.592545
11.856056	22.335052
11.856030	22.414923
11.855715	22.456646
11.855534	22.345781
11.855555	22.673607
11.855461	22.460222
11.855055	22.463799
11.854644	22.379160
11.854531	22.357702
11.854487	22.618771
11.853929	22.643805
11.853258	22.739172
11.853501	22.789240
11.853464	22.587776
11.852898	22.640228
11.852610	22.406578
11.852512	22.515059
11.852423	22.627115
11.852116	22.611618
11.851978	22.470951
11.851816	22.619963
11.851862	22.701025
11.851191	22.763014
11.850996	22.931099
11.850871	22.790432
11.850777	22.714138
11.850252	22.866726
11.849843	22.567511
11.849791	22.773743
11.849941	22.563934
11.849211	22.447109
11.848791	22.765398
11.848727	22.746325
11.848641	22.755861
11.848111	22.861958
11.847832	22.467375
11.847675	22.783279
11.847666	22.732019
