8.999562	830.240250
8.999572	830.224752
8.999590	830.230713
8.999574	830.239058
8.999620	830.239058
8.999587	830.242634
8.999591	830.199718
8.999612	830.216408
8.999583	830.249786
8.999583	830.323696
8.999583	830.243826
8.999593	830.249786
8.999589	830.314159
8.999590	830.205679
8.999587	830.285549
8.999581	830.222368
8.999572	830.227137
8.999565	830.198526
8.999575	830.264091
8.999595	830.266476
8.999581	830.227137
8.999699	830.290318
8.999757	830.284357
8.999682	830.276012
8.999700	830.266476
8.999690	830.293894
8.999654	830.308199
8.999609	830.225945
8.999571	830.280781
8.999587	830.246210
8.999587	830.326080
8.999592	830.279589
8.999573	830.258131
8.999703	830.310583
8.999742	830.310583
8.999693	830.330849
8.999706	830.259323
8.999707	830.289125
8.999698	830.224752
8.999727	830.292702
8.999733	830.216408
8.999718	830.259323
8.999735	830.242634
8.999729	830.260515
8.999714	830.296278
8.999729	830.219984
8.999718	830.199718
8.999717	830.205679
8.999721	830.309391
8.999725	830.188990
8.999708	830.253363
8.999721	830.236673
8.999738	830.235481
8.999735	830.289125
