7.731832	1.366138
7.731467	1.338720
7.731279	1.363754
7.730995	1.302958
7.730769	1.348257
7.730678	1.345873
7.730420	1.367331
7.730364	1.317263
7.729895	1.288652
7.729900	1.302958
7.729548	1.258850
7.729411	1.239777
7.729132	1.280308
7.729048	1.293421
7.728697	1.286268
7.728600	1.269579
7.728420	1.227856
7.727677	1.182556
7.727607	1.213551
7.727366	1.182556
7.727120	1.118183
7.727133	1.111031
7.726855	1.113415
7.726802	1.127720
7.726448	1.153946
7.725995	1.046658
7.725701	1.024008
7.725658	1.089573
7.725433	1.075268
7.725334	1.009703
7.725141	1.062155
7.725066	1.003742
7.724584	1.014471
7.724465	0.959635
7.724219	1.046658
7.724023	1.044273
7.723891	1.055002
7.723464	0.970364
7.723382	0.903606
7.723117	0.988245
7.723065	1.009703
7.722794	0.998974
7.722711	0.929832
7.722438	0.942945
7.722314	0.959635
7.722055	0.884533
7.721823	0.916719
7.721712	0.908375
7.721346	0.950098
7.721267	0.883341
7.720986	0.901222
7.720950	0.878572
7.720624	0.863075
7.720593	0.857115
7.720286	0.960827
7.720241	0.823736
7.719990	0.833273
7.719981	0.858307
7.719707	0.857115
7.719638	0.882149
7.719474	0.873804
7.719275	0.795126
7.719148	0.821352
7.719001	0.786781
7.718696	0.824928
7.718675	0.872612
7.718369	0.834465
7.718358	0.762939
7.717966	0.820160
7.717802	0.860691
7.717677	0.808239
7.717467	0.832081
7.717359	0.867844
7.717236	0.829697
7.717027	0.820160
7.716983	0.821352
7.716726	0.807047
7.716527	0.858307
7.716423	0.820160
7.716166	0.852346
7.716174	0.863075
7.715819	0.836849
7.715753	0.873804
7.715651	0.822544
7.715607	0.889301
7.715307	0.841618
7.715248	0.869036
7.714973	0.860691
7.714903	0.892878
7.714647	0.888109
7.714595	0.854731
7.714446	0.898838
7.714122	0.908375
7.713804	0.921488
7.713753	0.855923
7.713644	0.898838
7.713426	0.940561
7.713331	0.969172
7.713209	0.895262
7.713124	0.911951
7.712998	0.905991
7.712813	0.911951
7.712672	0.867844
7.712641	0.867844
7.712432	0.851154
7.712378	0.880957
7.712291	0.883341
7.712198	0.880957
7.712193	0.883341
7.712030	0.847578
7.712026	0.820160
7.711701	0.897646
7.711690	0.932217
7.711602	0.849962
7.711537	0.848770
7.711371	0.848770
7.711372	0.895262
7.711021	0.921488
7.711003	0.923872
7.710873	0.929832
7.710880	0.945330
7.710706	0.878572
7.710739	0.872612
7.710558	0.909567
7.710286	0.897646
7.710219	0.940561
7.710159	0.954866
7.710032	0.938177
7.709959	0.902414
7.709875	0.927448
7.709818	0.914335
7.709769	0.939369
7.709705	0.946522
7.709615	0.885725
7.709548	0.907183
7.709455	0.917912
7.709417	0.940561
7.709316	0.844002
7.709251	0.892878
7.709099	0.885725
7.708988	0.928640
7.708949	0.884533
7.708788	0.884533
7.708568	0.916719
7.708464	0.947714
7.708366	0.945330
